SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
fil	khm	Filipino (macrolanguage)	Central Khmer	359115	27	0	 -0.00017779	 -0.09023726
fil	kor	Filipino (macrolanguage)	Korean	359115	82174	2349	  0.00401613	  2.16269336
fil	lao	Filipino (macrolanguage)	Lao	359115	135	0	 -0.00039755	 -0.20177728
fil	lav	Filipino (macrolanguage)	Latvian	359115	5875	4	 -0.00253501	 -1.28665315
fil	lit	Filipino (macrolanguage)	Lithuanian	359115	704	11	 -0.00020890	 -0.10602827
fil	mal	Filipino (macrolanguage)	Malayalam	359115	181	0	 -0.00046033	 -0.23363895
fil	mkd	Filipino (macrolanguage)	Macedonian	359115	981	0	 -0.00107169	 -0.54393935
fil	mlt	Filipino (macrolanguage)	Maltese	359115	2170	31	 -0.00047197	 -0.23954693
fil	msa	Filipino (macrolanguage)	Malay (macrolanguage)	359115	1255593	76695	  0.07994149	103.06954631
fil	mya	Filipino (macrolanguage)	Burmese	359115	30	0	 -0.00018741	 -0.09511843
fil	nld	Filipino (macrolanguage)	Dutch	359115	270045	8932	  0.01128390	  7.44379379
fil	nor	Filipino (macrolanguage)	Norwegian	359115	14433	38	 -0.00357876	 -1.81641940
fil	ori	Filipino (macrolanguage)	Oriya (macrolanguage)	359115	2	0	 -0.00004839	 -0.02455945
fil	pan	Filipino (macrolanguage)	Panjabi	359115	372	0	 -0.00065993	 -0.33494987
fil	pol	Filipino (macrolanguage)	Polish	359115	5832	61	 -0.00126651	 -0.64281906
fil	por	Filipino (macrolanguage)	Portuguese	359115	864037	12611	 -0.00915817	-11.64760779
fil	ron	Filipino (macrolanguage)	Romanian	359115	4834	90	 -0.00019658	 -0.09977297
fil	rus	Filipino (macrolanguage)	Russian	359115	41784	65	 -0.00646558	 -3.28168730
fil	sin	Filipino (macrolanguage)	Sinhala	359115	191	2	 -0.00022889	 -0.11617467
fil	slk	Filipino (macrolanguage)	Slovak	359115	5476	77	 -0.00077781	 -0.39477738
fil	slv	Filipino (macrolanguage)	Slovenian	359115	1752	12	 -0.00094887	 -0.48159900
fil	spa	Filipino (macrolanguage)	Spanish	359115	919417	16655	 -0.00361971	 -5.17439819
fil	sqi	Filipino (macrolanguage)	Albanian	359115	8650	194	  0.00033450	  0.16977865
fil	swa	Filipino (macrolanguage)	Swahili (macrolanguage)	359115	7362	246	  0.00189825	  0.96346435
fil	swe	Filipino (macrolanguage)	Swedish	359115	17619	90	 -0.00340024	 -1.72580655
fil	syr	Filipino (macrolanguage)	Syriac	359115	16	0	 -0.00013686	 -0.06946465
fil	tam	Filipino (macrolanguage)	Tamil	359115	1075	0	 -0.00112186	 -0.56940514
fil	tel	Filipino (macrolanguage)	Telugu	359115	118	1	 -0.00021648	 -0.10987252
fil	tha	Filipino (macrolanguage)	Thai	359115	46793	161	 -0.00615475	 -3.12391416
fil	tur	Filipino (macrolanguage)	Turkish	359115	59095	435	 -0.00530966	 -2.69496794
fil	ukr	Filipino (macrolanguage)	Ukrainian	359115	2691	0	 -0.00177506	 -0.90093663
fil	urd	Filipino (macrolanguage)	Urdu	359115	586	2	 -0.00068899	 -0.34969959
fil	vie	Filipino (macrolanguage)	Vietnamese	359115	5392	26	 -0.00191580	 -0.97237053
fil	yid	Filipino (macrolanguage)	Yiddish	359115	27	0	 -0.00017779	 -0.09023726
fil	zho	Filipino (macrolanguage)	Chinese	359115	15177	349	  0.00056110	  0.28478806
fin	afr	Finnish	Afrikaans	4130	48761	5	 -0.00045032	 -0.07088779
fin	amh	Finnish	Amharic	4130	15	0	 -0.00001407	 -0.00087334
fin	ara	Finnish	Arabic	4130	131637	5	 -0.00110752	 -0.67061398
fin	aze	Finnish	Azerbaijani	4130	1809	1	  0.00021142	  0.01312484
fin	bel	Finnish	Belarusian	4130	274	0	 -0.00006013	 -0.00373262
fin	ben	Finnish	Bengali	4130	136	0	 -0.00004236	 -0.00262970
fin	bod	Finnish	Tibetan	4130	36	0	 -0.00002179	 -0.00135297
fin	bul	Finnish	Bulgarian	4130	1353	1	  0.00028949	  0.01797161
fin	cat	Finnish	Catalan	4130	40534	3	 -0.00049997	 -0.08995850
fin	ces	Finnish	Czech	4130	37535	9	  0.00001924	  0.00301585
fin	chr	Finnish	Cherokee	4130	19	0	 -0.00001583	 -0.00098291
fin	cym	Finnish	Welsh	4130	878	0	 -0.00010763	 -0.00668180
fin	dan	Finnish	Danish	4130	17932	7	  0.00032727	  0.03589078
fin	deu	Finnish	German	4130	44604	19	  0.00063372	  0.17226801
fin	div	Finnish	Dhivehi	4130	57	0	 -0.00002742	 -0.00170245
fin	ell	Finnish	Modern Greek (1453-)	4130	30542	2	 -0.00045709	 -0.07996642
fin	eng	Finnish	English	4130	3525628	2725	  0.01761749	 58.06516955
fin	est	Finnish	Estonian	4130	1365	9	  0.00365693	  0.22702566
fin	eus	Finnish	Basque	4130	2355	0	 -0.00017628	 -0.01094359
fin	fas	Finnish	Persian	4130	1763	0	 -0.00015252	 -0.00946855
fin	fil	Finnish	Filipino (macrolanguage)	4130	359115	57	 -0.00070362	 -0.35712429
fin	fra	Finnish	French	4130	97224	15	 -0.00038498	 -0.14802543
fin	gle	Finnish	Irish	4130	417	0	 -0.00007417	 -0.00460478
fin	glg	Finnish	Galician	4130	17091	5	  0.00012040	  0.01161086
fin	guj	Finnish	Gujarati	4130	65	0	 -0.00002928	 -0.00181800
fin	hat	Finnish	Haitian	4130	3661	1	  0.00003743	  0.00232374
fin	hbs	Finnish	Serbo-Croatian	4130	10655	4	  0.00022819	  0.02060048
fin	heb	Finnish	Hebrew	4130	1750	0	 -0.00015196	 -0.00943357
fin	hin	Finnish	Hindi	4130	1172	0	 -0.00012435	 -0.00771994
fin	hun	Finnish	Hungarian	4130	2893	1	  0.00009397	  0.00651212
fin	hye	Finnish	Armenian	4130	203	0	 -0.00005175	 -0.00321282
fin	iku	Finnish	Inuktitut	4130	13	0	 -0.00001310	 -0.00081303
fin	isl	Finnish	Icelandic	4130	419	0	 -0.00007435	 -0.00461581
fin	ita	Finnish	Italian	4130	70750	26	  0.00055616	  0.16614343
fin	jpn	Finnish	Japanese	4130	143837	30	 -0.00014716	 -0.23740504
fin	kan	Finnish	Kannada	4130	143	1	  0.00125796	  0.07809495
fin	kat	Finnish	Georgian	4130	381	0	 -0.00007090	 -0.00440152
fin	khm	Finnish	Central Khmer	4130	27	0	 -0.00001887	 -0.00117170
fin	kor	Finnish	Korean	4130	82174	13	 -0.00033626	 -0.18107586
fin	lao	Finnish	Lao	4130	135	0	 -0.00004220	 -0.00262002
fin	lav	Finnish	Latvian	4130	5875	1	 -0.00007539	 -0.00878211
fin	lit	Finnish	Lithuanian	4130	704	0	 -0.00009638	 -0.00598316
fin	mal	Finnish	Malayalam	4130	181	1	  0.00110788	  0.06877789
fin	mkd	Finnish	Macedonian	4130	981	0	 -0.00011377	 -0.00706289
fin	mlt	Finnish	Maltese	4130	2170	2	  0.00049898	  0.03097696
fin	msa	Finnish	Malay (macrolanguage)	4130	1255593	235	 -0.00083655	 -1.07512490
fin	mya	Finnish	Burmese	4130	30	0	 -0.00001989	 -0.00123508
fin	nld	Finnish	Dutch	4130	270045	29	 -0.00102694	 -0.67741332
fin	nor	Finnish	Norwegian	4130	14433	3	 -0.00004778	 -0.00613690
fin	ori	Finnish	Oriya (macrolanguage)	4130	2	0	 -0.00000514	 -0.00031890
fin	pan	Finnish	Panjabi	4130	372	0	 -0.00007006	 -0.00434922
fin	pol	Finnish	Polish	4130	5832	1	 -0.00007362	 -0.00666844
fin	por	Finnish	Portuguese	4130	864037	526	  0.00556763	  7.08087505
fin	ron	Finnish	Romanian	4130	4834	3	  0.00041901	  0.02974099
fin	rus	Finnish	Russian	4130	41784	14	  0.00032376	  0.15964856
fin	sin	Finnish	Sinhala	4130	191	0	 -0.00005020	 -0.00311641
fin	slk	Finnish	Slovak	4130	5476	1	 -0.00005850	 -0.00363145
fin	slv	Finnish	Slovenian	4130	1752	1	  0.00021977	  0.01364371
fin	spa	Finnish	Spanish	4130	919417	284	  0.00115693	  1.65382618
fin	sqi	Finnish	Albanian	4130	8650	2	 -0.00000317	 -0.00022738
fin	swa	Finnish	Swahili (macrolanguage)	4130	7362	2	  0.00005110	  0.00383581
fin	swe	Finnish	Swedish	4130	17619	70	  0.00772869	  1.47866928
fin	syr	Finnish	Syriac	4130	16	0	 -0.00001453	 -0.00090198
fin	tam	Finnish	Tamil	4130	1075	0	 -0.00011910	 -0.00739355
fin	tel	Finnish	Telugu	4130	118	1	  0.00139318	  0.08648952
fin	tha	Finnish	Thai	4130	46793	1	 -0.00071473	 -0.28063329
fin	tur	Finnish	Turkish	4130	59095	14	  0.00001328	  0.00641326
fin	ukr	Finnish	Ukrainian	4130	2691	0	 -0.00018844	 -0.01169837
fin	urd	Finnish	Urdu	4130	586	0	 -0.00008793	 -0.00545873
fin	vie	Finnish	Vietnamese	4130	5392	0	 -0.00026676	 -0.02091644
fin	yid	Finnish	Yiddish	4130	27	0	 -0.00001887	 -0.00117170
fin	zho	Finnish	Chinese	4130	15177	0	 -0.00044767	 -0.06951311
fra	afr	French	Afrikaans	97224	48761	42	 -0.00329474	 -1.26683821
fra	amh	French	Amharic	97224	15	0	 -0.00006844	 -0.02631361
fra	ara	French	Arabic	97224	131637	2417	  0.01506899	  9.12544336
fra	aze	French	Azerbaijani	97224	1809	4	 -0.00044912	 -0.17268818
fra	bel	French	Belarusian	97224	274	0	 -0.00029249	 -0.11246395
fra	ben	French	Bengali	97224	136	0	 -0.00020607	 -0.07923294
fra	bod	French	Tibetan	97224	36	0	 -0.00010602	 -0.04076490
fra	bul	French	Bulgarian	97224	1353	6	 -0.00012538	 -0.04821015
fra	cat	French	Catalan	97224	40534	230	  0.00011652	  0.04480224
fra	ces	French	Czech	97224	37535	376	  0.00282097	  1.08467079
fra	chr	French	Cherokee	97224	19	0	 -0.00007702	 -0.02961500
fra	cym	French	Welsh	97224	878	1	 -0.00041506	 -0.15959055
fra	dan	French	Danish	97224	17932	73	 -0.00061337	 -0.23583960
fra	deu	French	German	97224	44604	955	  0.01082387	  4.16203153
fra	div	French	Dhivehi	97224	57	0	 -0.00013341	 -0.05129474
fra	ell	French	Modern Greek (1453-)	97224	30542	67	 -0.00185674	 -0.71392047
fra	eng	French	English	97224	3525628	79580	  0.11523901	382.30215492
fra	est	French	Estonian	97224	1365	9	  0.00013057	  0.05020582
fra	eus	French	Basque	97224	2355	15	  0.00013656	  0.05250577
fra	fas	French	Persian	97224	1763	116	  0.00814315	  3.13115250
fra	fil	French	Filipino (macrolanguage)	97224	359115	489	 -0.00804682	 -4.08431204
fra	fin	French	Finnish	97224	4130	15	 -0.00038498	 -0.14802543
fra	gle	French	Irish	97224	417	6	  0.00058409	  0.22458322
fra	glg	French	Galician	97224	17091	26	 -0.00167127	 -0.64260530
fra	guj	French	Gujarati	97224	65	0	 -0.00014246	 -0.05477623
fra	hat	French	Haitian	97224	3661	1162	  0.06069836	 23.38169147
fra	hbs	French	Serbo-Croatian	97224	10655	31	 -0.00085840	 -0.33005431
fra	heb	French	Hebrew	97224	1750	4	 -0.00043171	 -0.16599205
fra	hin	French	Hindi	97224	1172	7	  0.00005265	  0.02024411
fra	hun	French	Hungarian	97224	2893	9	 -0.00041233	 -0.15853981
fra	hye	French	Armenian	97224	203	1	 -0.00002604	 -0.01001381
fra	iku	French	Inuktitut	97224	13	0	 -0.00006371	 -0.02449664
fra	isl	French	Icelandic	97224	419	0	 -0.00036170	 -0.13907429
fra	ita	French	Italian	97224	70750	895	  0.00613330	  2.35830328
fra	jpn	French	Japanese	97224	143837	444	 -0.00294858	 -4.75668335
fra	kan	French	Kannada	97224	143	0	 -0.00021130	 -0.08124646
fra	kat	French	Georgian	97224	381	2	 -0.00001539	 -0.00591702
fra	khm	French	Central Khmer	97224	27	1	  0.00052709	  0.20266843
fra	kor	French	Korean	97224	82174	299	 -0.00171489	 -0.92346459
fra	lao	French	Lao	97224	135	0	 -0.00020531	 -0.07894111
fra	lav	French	Latvian	97224	5875	5	 -0.00114479	 -0.44017176
fra	lit	French	Lithuanian	97224	704	4	  0.00001598	  0.00614611
fra	mal	French	Malayalam	97224	181	0	 -0.00023773	 -0.09140631
fra	mkd	French	Macedonian	97224	981	1	 -0.00045078	 -0.17332403
fra	mlt	French	Maltese	97224	2170	15	  0.00021244	  0.08168167
fra	msa	French	Malay (macrolanguage)	97224	1255593	2832	 -0.01210948	-15.56406881
fra	mya	French	Burmese	97224	30	0	 -0.00009678	 -0.03721308
fra	nld	French	Dutch	97224	270045	666	 -0.00509985	 -3.36410990
fra	nor	French	Norwegian	97224	14433	39	 -0.00107928	 -0.41498548
fra	ori	French	Oriya (macrolanguage)	97224	2	0	 -0.00002499	 -0.00960837
fra	pan	French	Panjabi	97224	372	0	 -0.00034081	 -0.13104206
fra	pol	French	Polish	97224	5832	28	 -0.00017032	 -0.06548895
fra	por	French	Portuguese	97224	864037	1264	 -0.01235729	-15.71687243
fra	ron	French	Romanian	97224	4834	81	  0.00251844	  0.96834389
fra	rus	French	Russian	97224	41784	182	 -0.00074948	 -0.36957531
fra	sin	French	Sinhala	97224	191	0	 -0.00024421	 -0.09389743
fra	slk	French	Slovak	97224	5476	54	  0.00103936	  0.39963329
fra	slv	French	Slovenian	97224	1752	4	 -0.00043231	 -0.16622195
fra	spa	French	Spanish	97224	919417	4208	 -0.00290632	 -4.15459566
fra	sqi	French	Albanian	97224	8650	22	 -0.00088290	 -0.33947770
fra	swa	French	Swahili (macrolanguage)	97224	7362	28	 -0.00046675	 -0.17946704
fra	swe	French	Swedish	97224	17619	28	 -0.00166790	 -0.64131133
fra	syr	French	Syriac	97224	16	0	 -0.00007068	 -0.02717658
fra	tam	French	Tamil	97224	1075	1	 -0.00048128	 -0.18505248
fra	tel	French	Telugu	97224	118	0	 -0.00019195	 -0.07380353
fra	tha	French	Thai	97224	46793	47	 -0.00312772	 -1.22808580
fra	tur	French	Turkish	97224	59095	378	  0.00070634	  0.34106383
fra	ukr	French	Ukrainian	97224	2691	5	 -0.00060670	 -0.23327828
fra	urd	French	Urdu	97224	586	1	 -0.00029490	 -0.11338979
fra	vie	French	Vietnamese	97224	5392	22	 -0.00033405	 -0.12844356
fra	yid	French	Yiddish	97224	27	0	 -0.00009182	 -0.03530343
fra	zho	French	Chinese	97224	15177	27	 -0.00147267	 -0.56624231
gle	afr	Irish	Afrikaans	417	48761	0	 -0.00025519	 -0.04017107
gle	amh	Irish	Amharic	417	15	0	 -0.00000447	 -0.00008445
gle	ara	Irish	Arabic	417	131637	1	 -0.00028480	 -0.17244938
gle	aze	Irish	Azerbaijani	417	1809	0	 -0.00004909	 -0.00174173
gle	bel	Irish	Belarusian	417	274	0	 -0.00001910	 -0.00036094
gle	ben	Irish	Bengali	417	136	0	 -0.00001346	 -0.00025429
gle	bod	Irish	Tibetan	417	36	0	 -0.00000692	 -0.00013083
gle	bul	Irish	Bulgarian	417	1353	0	 -0.00004245	 -0.00171443
gle	cat	Irish	Catalan	417	40534	0	 -0.00023261	 -0.04185363
gle	ces	Irish	Czech	417	37535	2	  0.00028225	  0.04424235
gle	chr	Irish	Cherokee	417	19	0	 -0.00000503	 -0.00009505
gle	cym	Irish	Welsh	417	878	1	  0.00161853	  0.04877124
gle	dan	Irish	Danish	417	17932	0	 -0.00015462	 -0.01695666
gle	deu	Irish	German	417	44604	3	  0.00045246	  0.12299420
gle	div	Irish	Dhivehi	417	57	0	 -0.00000871	 -0.00016463
gle	ell	Irish	Modern Greek (1453-)	417	30542	0	 -0.00020186	 -0.03531518
gle	eng	Irish	English	417	3525628	325	  0.00705068	 23.23516729
gle	est	Irish	Estonian	417	1365	0	 -0.00004264	 -0.00194278
gle	eus	Irish	Basque	417	2355	1	  0.00095318	  0.04206955
gle	fas	Irish	Persian	417	1763	0	 -0.00004846	 -0.00252592
gle	fil	Irish	Filipino (macrolanguage)	417	359115	8	 -0.00003822	 -0.01940090
gle	fin	Irish	Finnish	417	4130	0	 -0.00007417	 -0.00460478
gle	fra	Irish	French	417	97224	6	  0.00058409	  0.22458322
gle	glg	Irish	Galician	417	17091	1	  0.00022382	  0.02158470
gle	guj	Irish	Gujarati	417	65	0	 -0.00000930	 -0.00017580
gle	hat	Irish	Haitian	417	3661	1	  0.00073960	  0.03769788
gle	hbs	Irish	Serbo-Croatian	417	10655	0	 -0.00011916	 -0.01075755
gle	heb	Irish	Hebrew	417	1750	0	 -0.00004828	 -0.00280772
gle	hin	Irish	Hindi	417	1172	0	 -0.00003951	 -0.00135087
gle	hun	Irish	Hungarian	417	2893	0	 -0.00006208	 -0.00430178
gle	hye	Irish	Armenian	417	203	0	 -0.00001644	 -0.00031068
gle	iku	Irish	Inuktitut	417	13	0	 -0.00000416	 -0.00007862
gle	isl	Irish	Icelandic	417	419	0	 -0.00002362	 -0.00057186
gle	ita	Irish	Italian	417	70750	3	  0.00024585	  0.07344335
gle	jpn	Irish	Japanese	417	143837	3	 -0.00005052	 -0.08150590
gle	kan	Irish	Kannada	417	143	0	 -0.00001380	 -0.00026075
gle	kat	Irish	Georgian	417	381	0	 -0.00002253	 -0.00045835
gle	khm	Irish	Central Khmer	417	27	0	 -0.00000600	 -0.00011330
gle	kor	Irish	Korean	417	82174	0	 -0.00033159	 -0.17856209
gle	lao	Irish	Lao	417	135	0	 -0.00001341	 -0.00025336
gle	lav	Irish	Latvian	417	5875	0	 -0.00008847	 -0.01030645
gle	lit	Irish	Lithuanian	417	704	0	 -0.00003062	 -0.00080668
gle	mal	Irish	Malayalam	417	181	0	 -0.00001553	 -0.00029336
gle	mkd	Irish	Macedonian	417	981	0	 -0.00003615	 -0.00107716
gle	mlt	Irish	Maltese	417	2170	0	 -0.00005376	 -0.00182636
gle	msa	Irish	Malay (macrolanguage)	417	1255593	20	 -0.00043481	 -0.55880630
gle	mya	Irish	Burmese	417	30	0	 -0.00000632	 -0.00011943
gle	nld	Irish	Dutch	417	270045	2	 -0.00041442	 -0.27336639
gle	nor	Irish	Norwegian	417	14433	0	 -0.00013870	 -0.01781551
gle	ori	Irish	Oriya (macrolanguage)	417	2	0	 -0.00000163	 -0.00003084
gle	pan	Irish	Panjabi	417	372	0	 -0.00002226	 -0.00042057
gle	pol	Irish	Polish	417	5832	0	 -0.00008815	 -0.00798448
gle	por	Irish	Portuguese	417	864037	14	 -0.00034367	 -0.43707071
gle	ron	Irish	Romanian	417	4834	0	 -0.00008025	 -0.00569599
gle	rus	Irish	Russian	417	41784	0	 -0.00023618	 -0.11646327
gle	sin	Irish	Sinhala	417	191	0	 -0.00001595	 -0.00030136
gle	slk	Irish	Slovak	417	5476	0	 -0.00008541	 -0.00516381
gle	slv	Irish	Slovenian	417	1752	0	 -0.00004831	 -0.00228020
gle	spa	Irish	Spanish	417	919417	26	  0.00022727	  0.32487812
gle	sqi	Irish	Albanian	417	8650	0	 -0.00010736	 -0.00770675
gle	swa	Irish	Swahili (macrolanguage)	417	7362	0	 -0.00009904	 -0.00743402
gle	swe	Irish	Swedish	417	17619	0	 -0.00015326	 -0.02932153
gle	syr	Irish	Syriac	417	16	0	 -0.00000462	 -0.00008722
gle	tam	Irish	Tamil	417	1075	0	 -0.00003784	 -0.00143091
gle	tel	Irish	Telugu	417	118	0	 -0.00001254	 -0.00023687
gle	tha	Irish	Thai	417	46793	0	 -0.00024997	 -0.09815020
gle	tur	Irish	Turkish	417	59095	0	 -0.00028101	 -0.13569140
gle	ukr	Irish	Ukrainian	417	2691	0	 -0.00005987	 -0.00319063
gle	urd	Irish	Urdu	417	586	0	 -0.00002794	 -0.00061589
gle	vie	Irish	Vietnamese	417	5392	0	 -0.00008476	 -0.00664562
gle	yid	Irish	Yiddish	417	27	0	 -0.00000600	 -0.00011330
gle	zho	Irish	Chinese	417	15177	0	 -0.00014224	 -0.02208585
glg	afr	Galician	Afrikaans	17091	48761	6	 -0.00142626	 -0.22451805
glg	amh	Galician	Amharic	17091	15	0	 -0.00002863	 -0.00276080
glg	ara	Galician	Arabic	17091	131637	4	 -0.00260721	 -1.57869267
glg	aze	Galician	Azerbaijani	17091	1809	0	 -0.00031440	 -0.03032010
glg	bel	Galician	Belarusian	17091	274	0	 -0.00012236	 -0.01179961
glg	ben	Galician	Bengali	17091	136	0	 -0.00008620	 -0.00831305
glg	bod	Galician	Tibetan	17091	36	0	 -0.00004435	 -0.00427702
glg	bul	Galician	Bulgarian	17091	1353	0	 -0.00027190	 -0.02622133
glg	cat	Galician	Catalan	17091	40534	181	  0.00539810	  0.97128272
glg	ces	Galician	Czech	17091	37535	44	  0.00030629	  0.04801185
glg	chr	Galician	Cherokee	17091	19	0	 -0.00003222	 -0.00310718
glg	cym	Galician	Welsh	17091	878	0	 -0.00021903	 -0.02112259
glg	dan	Galician	Danish	17091	17932	12	 -0.00030419	 -0.03336030
glg	deu	Galician	German	17091	44604	9	 -0.00123655	 -0.33613950
glg	div	Galician	Dhivehi	17091	57	0	 -0.00005581	 -0.00538180
glg	ell	Galician	Modern Greek (1453-)	17091	30542	1	 -0.00124909	 -0.21852693
glg	eng	Galician	English	17091	3525628	5351	  0.00886196	 29.20457433
glg	est	Galician	Estonian	17091	1365	1	 -0.00006596	 -0.00636092
glg	eus	Galician	Basque	17091	2355	9	  0.00106066	  0.10228616
glg	fas	Galician	Persian	17091	1763	1	 -0.00012811	 -0.01235434
glg	fil	Galician	Filipino (macrolanguage)	17091	359115	117	 -0.00296569	 -1.50525055
glg	fin	Galician	Finnish	17091	4130	5	  0.00012040	  0.01161086
glg	fra	Galician	French	17091	97224	26	 -0.00167127	 -0.64260530
glg	gle	Galician	Irish	17091	417	1	  0.00022382	  0.02158470
glg	guj	Galician	Gujarati	17091	65	0	 -0.00005959	 -0.00574707
glg	hat	Galician	Haitian	17091	3661	2	 -0.00019430	 -0.01873806
glg	hbs	Galician	Serbo-Croatian	17091	10655	8	 -0.00016994	 -0.01638796
glg	heb	Galician	Hebrew	17091	1750	1	 -0.00012629	 -0.01217861
glg	hin	Galician	Hindi	17091	1172	0	 -0.00025306	 -0.02440435
glg	hun	Galician	Hungarian	17091	2893	0	 -0.00039761	 -0.03834413
glg	hye	Galician	Armenian	17091	203	0	 -0.00010532	 -0.01015640
glg	iku	Galician	Inuktitut	17091	13	0	 -0.00002665	 -0.00257016
glg	isl	Galician	Icelandic	17091	419	1	  0.00022257	  0.02146347
glg	ita	Galician	Italian	17091	70750	124	  0.00160476	  0.47939061
glg	jpn	Galician	Japanese	17091	143837	2	 -0.00277433	 -4.47557175
glg	kan	Galician	Kannada	17091	143	0	 -0.00008839	 -0.00852430
glg	kat	Galician	Georgian	17091	381	0	 -0.00014428	 -0.01391414
glg	khm	Galician	Central Khmer	17091	27	0	 -0.00003841	 -0.00370400
glg	kor	Galician	Korean	17091	82174	1	 -0.00209710	 -1.12928633
glg	lao	Galician	Lao	17091	135	0	 -0.00008588	 -0.00828243
glg	lav	Galician	Latvian	17091	5875	4	 -0.00016722	 -0.01948011
glg	lit	Galician	Lithuanian	17091	704	1	  0.00009231	  0.00890166
glg	mal	Galician	Malayalam	17091	181	0	 -0.00009945	 -0.00959027
glg	mkd	Galician	Macedonian	17091	981	0	 -0.00023152	 -0.02232727
glg	mlt	Galician	Maltese	17091	2170	6	  0.00064141	  0.06185568
glg	msa	Galician	Malay (macrolanguage)	17091	1255593	936	 -0.00196096	 -2.52019855
glg	mya	Galician	Burmese	17091	30	0	 -0.00004049	 -0.00390436
glg	nld	Galician	Dutch	17091	270045	14	 -0.00366307	 -2.41632889
glg	nor	Galician	Norwegian	17091	14433	2	 -0.00076093	 -0.09773791
glg	ori	Galician	Oriya (macrolanguage)	17091	2	0	 -0.00001045	 -0.00100810
glg	pan	Galician	Panjabi	17091	372	0	 -0.00014257	 -0.01374881
glg	pol	Galician	Polish	17091	5832	0	 -0.00056458	 -0.05444645
glg	por	Galician	Portuguese	17091	864037	5337	  0.03800839	 48.37300336
glg	ron	Galician	Romanian	17091	4834	5	  0.00003643	  0.00351351
glg	rus	Galician	Russian	17091	41784	0	 -0.00151275	 -0.74595033
glg	sin	Galician	Sinhala	17091	191	0	 -0.00010216	 -0.00985163
glg	slk	Galician	Slovak	17091	5476	4	 -0.00013334	 -0.01285887
glg	slv	Galician	Slovenian	17091	1752	1	 -0.00012657	 -0.01220572
glg	spa	Galician	Spanish	17091	919417	4838	  0.03237791	 46.30845113
glg	sqi	Galician	Albanian	17091	8650	22	  0.00112306	  0.10830410
glg	swa	Galician	Swahili (macrolanguage)	17091	7362	3	 -0.00036673	 -0.03536588
glg	swe	Galician	Swedish	17091	17619	2	 -0.00086628	 -0.16573338
glg	syr	Galician	Syriac	17091	16	0	 -0.00002957	 -0.00285134
glg	tam	Galician	Tamil	17091	1075	0	 -0.00024236	 -0.02337257
glg	tel	Galician	Telugu	17091	118	0	 -0.00008030	 -0.00774340
glg	tha	Galician	Thai	17091	46793	1	 -0.00156566	 -0.61474523
glg	tur	Galician	Turkish	17091	59095	6	 -0.00161070	 -0.77774790
glg	ukr	Galician	Ukrainian	17091	2691	0	 -0.00038348	 -0.03698103
glg	urd	Galician	Urdu	17091	586	0	 -0.00017894	 -0.01725620
glg	vie	Galician	Vietnamese	17091	5392	1	 -0.00043863	 -0.04229949
glg	yid	Galician	Yiddish	17091	27	0	 -0.00003841	 -0.00370400
glg	zho	Galician	Chinese	17091	15177	1	 -0.00084887	 -0.13181035
guj	afr	Gujarati	Afrikaans	65	48761	0	 -0.00010075	 -0.01585980
guj	amh	Gujarati	Amharic	65	15	0	 -0.00000176	 -0.00001412
guj	ara	Gujarati	Arabic	65	131637	1	  0.00017722	  0.10730541
guj	aze	Gujarati	Azerbaijani	65	1809	0	 -0.00001938	 -0.00068765
guj	bel	Gujarati	Belarusian	65	274	0	 -0.00000754	 -0.00012020
guj	ben	Gujarati	Bengali	65	136	0	 -0.00000531	 -0.00007049
guj	bod	Gujarati	Tibetan	65	36	0	 -0.00000273	 -0.00002187
guj	bul	Gujarati	Bulgarian	65	1353	0	 -0.00001676	 -0.00067687
guj	cat	Gujarati	Catalan	65	40534	0	 -0.00009184	 -0.01652409
guj	ces	Gujarati	Czech	65	37535	0	 -0.00008837	 -0.01385167
guj	chr	Gujarati	Cherokee	65	19	0	 -0.00000199	 -0.00001589
guj	cym	Gujarati	Welsh	65	878	0	 -0.00001350	 -0.00040683
guj	dan	Gujarati	Danish	65	17932	0	 -0.00006104	 -0.00669460
guj	deu	Gujarati	German	65	44604	0	 -0.00009635	 -0.02619112
guj	div	Gujarati	Dhivehi	65	57	0	 -0.00000344	 -0.00002752
guj	ell	Gujarati	Modern Greek (1453-)	65	30542	0	 -0.00007970	 -0.01394267
guj	eng	Gujarati	English	65	3525628	41	  0.00207059	  6.82336560
guj	est	Gujarati	Estonian	65	1365	0	 -0.00001683	 -0.00076702
guj	eus	Gujarati	Basque	65	2355	0	 -0.00002211	 -0.00097596
guj	fas	Gujarati	Persian	65	1763	0	 -0.00001913	 -0.00099725
guj	fil	Gujarati	Filipino (macrolanguage)	65	359115	0	 -0.00027585	 -0.14001068
guj	fin	Gujarati	Finnish	65	4130	0	 -0.00002928	 -0.00181800
guj	fra	Gujarati	French	65	97224	0	 -0.00014246	 -0.05477623
guj	gle	Gujarati	Irish	65	417	0	 -0.00000930	 -0.00017580
guj	glg	Gujarati	Galician	65	17091	0	 -0.00005959	 -0.00574707
guj	hat	Gujarati	Haitian	65	3661	0	 -0.00002757	 -0.00140532
guj	hbs	Gujarati	Serbo-Croatian	65	10655	0	 -0.00004705	 -0.00424715
